tweet	relevance	sentiment
Je mehr Verspätung im # ICE desto mehr mobile Verkäufer #Marktstrategie @DB_Bahn	true	negative
Schon traurig: In @Essen_Ruhr gibt&apos;s ne #dblounge - in @stadtdortmund aber nicht. #Bahn http://t.co/wTfXxDZ3f3	true	negative
Sind nun endlich im Hotel angekommen, nachdem ewig die Bahn nicht kam und wir direkt neben uns ne Schlägerei hatten.	true	negative
#bahn Bei uns kommen nur absolut ausgeschlafene Lokführer zum Einsatz. https://t.co/Sn9Z0cTPnD	true	neutral
eben in der bahn: *der typ hört bestimmt tolle musik* *guckt auf's handy* hintergrund: böhse onkelz *oh no doch nicht*	true	neutral
RT @dimontalban: Ex-Bahn-Chef Mehdorn bedauert geplatzten Börsengang bis heute - https://t.co/Cfe26E5L1H	true	neutral
@wagnerdennis @DB_Bahn nee, neues Portal. Und ist eher ein selbst gestelltes limit, wegen netikette und so.	true	neutral
Korrektur: 25 Minuten mit der S- Bahn, also noch leichter, da hin zu kommen...	true	positive
RT @gegendiemasse: Fernbus: 40€ Fliegen: 90€ Bahn: 190€ Was ist das für eine Relation?	true	negative
RT @NDRnetzwelt: Jetzt offiziell von @warentest bestätigt: In der Bahn sind alle Mobilfunknetze sch...lecht. https://t.co/GRZl6co50l	true	negative
Grilled Eggplant Bahn Mi Sandwich http://t.co/Fk60yoaoRJ http://t.co/HT93XVNbdA	true	neutral
Günstige Bahn-Tickets: Die Deutsche Bahn will nicht, dass Sie diesen Trick kennen: Günstige Tickets für die D... https://t.co/rfh9kFPbyV	true	positive
@DB_Bahn Was ist denn bei ICE592 los? Wir stehen in Gessertshausen und der Zug soll kaputt sein. Wisst ihr was Genaues?	true	negative
"""Eh, Alter, n Apple pro Tag macht&apos;n Doktor glücklich."" Die Hitze führt schon zu ersten Verlusten. Die Idiotenrate in der Bahn ist hoch."	true	negative
Bahn: …durch Kontensperren, veranlasst durch die Commerzbank, die Produktion von Ersatzkarten angestoßen wurde. #bahn #bahncard #kreditkarte	true	negative
@kordhos @artus69 @DB_Bahn @neuigkeitenchef das ist ne ironische Unterhaltung zwischen denen, sehe da absolut kein Problem.	true	neutral
@StarskynHutsch werde auch dort sein, falls ich denn irgendwann ankomme @DB_Bahn	true	neutral
@DB_Bahn Danke, und die Verspätungszeit?	true	negative
Bahn steht eine halbe Minute an der Haltestelle, öffnet aber die Türen nicht, nachdem einmal geschlossenen. Tolle Sache @bsag_bremen. #grmpf	true	negative
RT @1LIVE: Was macht @AdesseMusik da? a) nächste Bahn raussuchen b) zocken c) Song-Text ablesen https://t.co/sMRIvG8Gja https://t.co/PGc…	true	neutral
@lelandp_fitz @DB_Bahn @aotto1968_2 Wir sollten eine Petition an Putin richten, uns eine deutschsprachige Tageszeitung vorzufinanzieren !	true	neutral
Tag Nummer 2 den ich 1 Stunde am Bahnhof stehe, innerhalb einer Woche. Seid stolz auf euch ihr blödbommel von der Bahn. #DB	true	negative
@DB_Bahn @wusel 1/2 nutzen Sie die Gunst der Stunde und machen Sie z.B. Backups mit dem passablen Upstream! ;) Sorry, dass der ...	true	neutral
@DB_Bahn bereits zweimal in den letzten 14 Tagen	true	neutral
Draußen sind ziemlich viele Leute unterwegs, deren Uhren offenbar um mehrere Stunden falsch gehen. Hat die Bahn heute Betriebsferien?	true	neutral
Bahn: Streckensperrung zwischen Göschwitz und Camburg #Bahn #Ausfall #Sperrung https://t.co/fpmIS5EX2J https://t.co/Eq0nOpmlBM	true	negative
RT @Huebscherei: Zwei Lehrer steigen mit ihrer Klasse (14+) in die Berliner S-Bahn. Sie (lächelnd): Hab gezählt, alle da. Er: Kein Grund z…	true	neutral
RT @kreon_nrw: Initiativen präsentieren: Sieben Orte in #NRW für Bus und Bahn #fahrscheinfrei. Wir machen eine #Machbarkeitsstudie. https:/…	true	neutral
RT @nhitastic: Wisst ihr was geil ist? WLAN in der deutschen Bahn! @DB_Bahn haha	true	positive
@DB_Bahn Hab die auf Festnetz angerufen, alles geklärt	true	neutral
Ich find das Wetter sogar eigentlich ziemlich geil. Aber Bahn fahren, Bahn fahren geht echt gar nicht	true	negative
Hey @DB_Bahn, kann ich auch ein Europasparticket kaufen, mit Ausgangsort im Ausland (für die Rückfahrt only)?	true	neutral
Emnid-Umfrage: Die Bahn ist kundenfreundlich, Versicherungen nicht – Friendsurance präsentiert die Top 10 der… https://t.co/NVrJFgkeCc	true	positive
So fahrt ihr umsonst mit der Deutschen Bahn http://t.co/7FGqSAuGb4 via @vice_germany	true	neutral
In der bahn immer #grinskick wenn bei tweets von @tygawutz , moi$.	true	neutral
@kritzekratze Die Bahn muss Zugeständnisse machen, aber die GDL auch Abstricht. Man muss sich irgendwie in der Mitte treffen.	true	neutral
Der MDR hat sogar eine S-Bahn Haltestelle. Sachen gibt's... https://t.co/m9R5EWynRx	true	neutral
RT @srfsport: Der Schweizer Bahn-Vierer musste sich beim Weltcup im kolumbianischen Cali nur den Russen geschlagen geben. https://t.co/fQ5V…	false	neutral
In der Bahn. Alda, ich hab mein Handy heute nich dabei. Der Akku is voll leer! Wieso das? Bin gestern drauf eingschlafen. Aso. Klar.	true	neutral
@DL5FJW tja bei der Hinfahrt; hatten Sie meinen Wagen vergessen ... und damit die Reservierung “vergessen” @DB_Bahn	true	negative
@Aus_der_UBahn @DB_Bahn Ich bin 1x die Woche dort und suche jedes Mal die Ausgänge. Sowas chaotisches habe ich selten erlebt!	true	negative
Tarifkonflikt: Insider: Bahn und GDL einigen sich #DeutscheBahn #BodoRamelow #SPD http://t.co/yKvOQGtHo5 http://t.co/KgbaADAUNb	true	positive
@DB_Bahn Danke für die Antwort.	true	neutral
@BBK_Bund @ursula_fuchs @DanielleSchi @JuliaRingies Uff. Jetzt sitze ich mit Tränen in den Augen in der Bahn. Ich werde Euch vermissen.	true	neutral
RT @cristaldeglace: Deutsche Bahn ist, wenn es innerhalb von 10 Minuten 3 Züge gibt und in den restlichen 50 einen.	true	neutral
@SWBBusundBahn Wieso fällt dann trotzdem die Bahn aus, OHNE DURCHSAGE? Und steht dabei eine Station weiter 15 min.? Aber 70 Euro im Monat!	true	negative
"Lackschlampe melkt ihn 2x in der Bahn: [TR] [TD=""width: 140""] Image: https://t.co/fdDsimknbB ... https://t.co/IiwIVk0dgm #Lesbians"	true	neutral
@DB_Bahn @pascal_riegel Gefühlte 2 Stunden am Bahnhofsschalter stehen #servicewüstedeutschland	true	negative
@DB_Bahn Super-Koordination. Wieso wartet 1597 an anderen Tagen bis 8h48? Er hätte nur eine Minute warten müssen. Ist das nicht Schikane?	true	neutral
"S-Bahn. Typ neben mir sagt plötzlich: ""Du riechst wie meine Exfreundin. Sie hat mich betrogen, ich hasse sie."" Ja, das ist meine Stadt."	true	neutral
Kiddo Kat: Die mit dem 70 Mio-Clip aus der S-Bahn kommt mit EP - https://t.co/3AfJYLAAA0 #KiddoKat	true	neutral
Neue Geduldsprobe für Frankfurt-Pendler - S-Bahn-Tunnel unter der City wird in den Ferien erneut… https://t.co/0wzNH1PEuA #frankfurt	true	negative
@GoeringEckardt @DB_Bahn man kann auch alles übertreiben	true	neutral
@MartinBludau @BendlerBlogger ist das der neue Chef des VEB Kombinat #Reichsbahn? Ob er dann wohl mit dem #FDGB verhandelt?�� #Ramelow #Bahn	true	neutral
S-Bahn S60 Richtung Böblingen mit der nächsten Haltestelle Magstadt hat 0:05:00 Verspätung	true	negative
Noch 50 v. 100 Menschen für #Locomore #Thunderclap gesucht. Wenige Klicks, die unserem #Crowdfunding helfen https://t.co/64IOQFQxCd #bahn	false	neutral
RT @krokodilgemuese: Ganz ernsthaft. Das ist nicht nur für einen „Kundenservice“ unterste Schublade und zutiefst ekelhaft. @DB_Bahn https:/…	true	negative
@NinaBrnada habt ihr verlässliche Infos was von Österreich zu erwarten ist? Bus, Bahn?	false	neutral
RT @Pendlerei: Da sitzen Pendler in der S-Bahn rum und lachen. Denen werde ich gleich verraten, dass heute Montag ist. Dann is Schluss mit …	true	neutral
Verkehr: Bahn plant Rückzug aus Güterverkehr | svz.de https://t.co/ER7UJM2eYu	true	neutral
"RT @Betriebsfamilie: ""Come to where the Edge is!"" - Mein Slogan für eine neue Bahn-Kampagne. *Vor 4 Stunden abgeschickt"	true	neutral
news: Mann wollte Frau vor Bahn stoßen - gefasst: Mann wollte Frau vor Bahn stoßen - gefasst Langenhagen (Nied... https://t.co/EFNI98yjGf	true	neutral
Umweltverbände: Bahn könnte jeden dritten Inlandsflug ersetzen http://t.co/y3d9lkLfqG #auto #news	true	neutral
*musik aufdreh, weil die besoffenen männer in der bahn, mal wieder keine grenzen kennen* #berlin	true	negative
In der Bahn Text lernen, weil man eigentlich noch nichts kann. Ich bewundere Menschen, die das… https://t.co/zNymxZ49qQ	true	neutral
DIE GUTE DEUTSCHE BAHN ARRRRRGH (:	true	neutral
@KnolleRU mois essen ist ned weit weg. 20min mit bahn	true	neutral
@DB_Bahn Könnt ihr abschätzen, ob die S1 um 16:48h in Wunstorf Ri Minden auf den RE4423 aus Bremen mit +26 wartet? Vorgemeldet ist afaik :-)	true	neutral
RT @Depta: #Sachsen Nazis verprügeln Flüchtlinge im Zug. @DB_Bahn Sicherheitspersonal hilft nicht und schaut weg. https://t.co/3W29L6hGx6	true	negative
RT @golem: Opendata im SPNV: Deutsche Bahn öffnet sich weiter der Hackercommunity #DeutscheBahn https://t.co/T4iXjum9Wv	true	neutral
@schneeridara Dabei hat er in vielen Punkten einfach recht, selbst wenn er über die Bahn schreibt! http://t.co/LVhuOLp1tp	true	neutral
Schaue mir das Video unterwegs in der Bahn dann an. @TZON57	true	neutral
@DB_Bahn Fahren die ICs/ECs Heidelberg - Frankfurt Sonntag Nachmittag über Darmstadt oder gibt es wieder eine Umleitung?	true	neutral
@DB_Bahn Kann ich auch Bahn-Bonus-Punkte sammeln, wenn ich online ein Ticket für jemand anderen buche?	true	neutral
"@Gelbkopfamazone #S21 haben d. ""Experten"" die letzten Jahre gepennt? Wenn #Bahn meint, sie müsste trotzdem erst mal zerstören, deren Problem"	true	neutral
@kordhos @artus69 @DB_Bahn @neuigkeitenchef naja, guckt euch den mal an. Scheint einfach ein Provokateur zu sein: https://t.co/Za8QtWwbMS	true	neutral
@naja_xaoticca 1 Stunde bis Berlin sollte auch mit den Unbillen der Deutschen Bahn noch auszuhalten sein. Viel Vergnügen.	true	neutral
RT @_meldaaaa_: @ungeseesternt jeder liebt die Deutsche Bahn.	true	neutral
Maschinenbau Kiel - DB Regio 218 496 in Friedrichshafen https://t.co/5kKahAPC7w (Ed Fulton) https://t.co/uQQGYpKSAN	true	neutral
@DennisP78 @marco2080 @Andena_ öt: für profis (gilt nicht für die bahn) „alle erforderlichen Maßnahmen zu treffen, um sich zu vergewissern1	true	neutral
@DB_Bahn fährt morgen früh ab 07:00 Uhr die Westf. Bahn von Rheine nach Münster ganz normal? Oder muss ich mich auf SEV einstellen?	true	neutral
RT @MVVGlobalPR: @xsakux Der S-Bahn Protip: Fahren Sie am Vorabend schon los und sie sind mit 75%iger Sicher heit am Morgen pünktlich.	true	neutral
RT @dielochis: Schon das neue Video gecheckt? ▶️ https://t.co/WKmH48XWsy Könnt uns btw am 07.11. beim Karrieretag der Deutschen Bahn treff…	true	neutral
@MonikaTWD @Rainbowcaaat im der Bahn nach Delmenhorst, irgendwie betrunkene	true	negative
Mal wieder Typisch defekte Klima @DB_Bahn #gamescom2015 @hitboxlive wenigstens Hitbox App aufm Handy GG now Hannover http://t.co/CZ80mp4s4U	true	negative
Schreib das mal der bahn. Na gut oh ich auch schönes Profilbild übrigens mit den Frisör ist.	true	neutral
Und wieder in der Bahn. #SannasGamescom Versengold - Frühlingsgruß #nowplaying	true	neutral
RT @d_tangl: Guten Morgen aus der kleinen Stadt mit der modernen S-Bahn ja richtig modern es gibt jetzt W-LAN https://t.co/mB0bp8exAA	true	positive
Das tragische dabei: die Ignoranz ggü den abgewöhnten Freiheitsgraden, die das verlassen der Bahn erst ermöglichen. https://t.co/d2FR3rW63j	true	neutral
RT @AndresMaedchen_: Hab gerade nen Crimemeber in der bahn getroffen. sie War voll nd'. @janmeyer @andreschiebler @cengiz	true	neutral
@ClaraDanida @Jeff_Tichar @DB_Bahn typischer Fall von Bufferüberlauf :D	true	negative
@Maggi137 wie wäre es mit Shrewsbury oder Swindon? Beide per Bahn aus Lon erreichbar, und auf Samstagen im Februar	false	neutral
@TomHasFun Die schnellste Bahn der Welt	true	neutral
Ist die strickende Oma in der Bahn jetzt eigentlich ein Hipster?	true	neutral
RT @Birgit83: @lica_1909 Übrigens noch ein O-Ton von gestern: Ohne Alica und Dustin in der Bahn ist doof, da ist der Handyakku so schnell l…	true	neutral
Entfernung ist nicht das Problem. Es sind die Preise der Deutschen Bahn. https://t.co/D7bawjSK0C	true	negative
@DB_Bahn Dann fehlt vielleicht nur ein Wegweiser.	true	neutral
RT @hochfrequent: Heute werden über 30 Grad. 90% der Menschen in der Bahn tragen einen Schal. Ohne Worte.	true	neutral
RT @PinguinKat: Fast die S-Bahn verpasst und am Kaffee verreckt aber Leo hat endlich seinen Oscar. Jetzt kann ich mein Panini Stickeralbum …	true	neutral
"RT @PSAIKODINO: durchsage eben in der bahn wegen eines personenschadens: ""gleich, wenn die gleisen ENDLICH gereinigt sind, kann die fahrt w…"	true	neutral
Bei der Deutschen Bahn gibt es ein Sicherheitsrisiko durch Funklöcher https://t.co/PbEZWWCGBx	true	negative
Nach einer Stunde kommt hier endlich die bahn	true	negative
@EDDFSpotting @DB_Bahn Und das war NOCH NICHT ALLES! Wie gewohnt gibt es das Verspätungsroulette in der lustigen IC-Version gratis dazu!	true	negative
Hachja, heute morgen in der Bahn die ersten #Gamescom Besucher gesehen - Und ich hoch im Büro rum :c So ist das #Leben eben ;D	true	neutral
@virifanboy Ich hol dich mal eben schnell ab. *springt in Bahn*	true	neutral
@stegimon Die hat sich auf die Kaiserstraße ausgeweitet. (Aber meine Bahn kam jetzt)	true	neutral
@MDRaktuell linksautonome zerstören Signal Anlagen der Bahn , Thüringen auf dem linken Auge blind	true	negative
Wenn man morgens einfach das Handy an die Seite legt und es erst zum Musik hören auf dem Weg zur Bahn anmacht, ist alles viel entspannter.	true	neutral
@oldmanjo du hast heute Erfahrungen mit dem Bahn Personal gemacht?	true	neutral
RT @bpol_by: Olching: Mann sprüht am hellichten Tag an Brückenpfeiler - S-Bahn muss notbremsen. #bpol https://t.co/EQytBIc7fr https://t.co/…	true	negative
@kapungac Ach deswegen hat die Deutsche Bahn immer verspätungen o.o	true	negative
RT @Gegenstrom: Klimawandel: #Streiks bei #Bahn, #Post und #Kitas Von Daniel Behruzi - junge Welt http://t.co/kq8HFDyBFN	true	negative
Während die Bahn pünktlich einfährt kommt eine Durchsage, dass die Bahn 5 Minuten Verspätung hat…	true	neutral
Oh diese Leute in der Bahn lel.	true	neutral
Guten morgen meine tl sitze schon in der bahn, kaffe später! Habts fein heute	true	neutral
Ich begrüße Sie herzlich aus der Kinderspielecke der deutschen Bahn. � http://t.co/DGVeP2MH36	true	neutral
@DB_Bahn Hat sich erledigt - der Haken bei direct connections war's. Dachte, er ergänzt die Suche und überschreibt nicht. User Error. ;-)	true	neutral
RT @metronom4me: und ME 81536 von Buxtehude nach Hamburg (planmäßige Abfahrt 22:21 Uhr)entfallen. Fahrgäste nutzen bitte die S-Bahn.	true	negative
RT @Munichfan87: Schnellbremsung der S-Bahn an der Donnersberger Brücke. Polizei mit MG am Ansatz am rennen - Festnahme? @olg66 https://t.c…	true	negative
@anwar91aj1 So schlimm nicht, aber die s-Bahn schickt die S1 wieder auf dem falschen Gleis durch den Tunnel. Zum Brechen sowas...	true	negative
@DB_Bahn Das ist mal ein interessanter Bug. Danke!	true	neutral
In der Bahn erstmal die Augen schließen - sonst müsste ich jetzt flirten.	true	neutral
@DB_Bahn Bahnfahrt für 17:55 geplant, könnten früher los. Zugbindung. Ist die Zugbindung heute aufgehoben? (online Ticket/Sparpreis)	true	neutral
Raciale Profiling der DB Sicherheit am HBF #Mannheim . Ich kann ich glauben was sich hier gerade abspielt. #Bahn @DB_Bahn	true	negative
In der Zeit, die die blöde Deutsche Bahn von HH nach EF vertrödelt könnte man entspannt im den Urlaub fliegen. #entnervt #scheißBahn	true	negative
@krokodilgemuese @HerrMauser @DB_Bahn der Sarkasmus is vollkommen gerechtfertigt	true	neutral
Vor anderthalb Jahrhunderten fuhr die erste Bahn von Gößnitz nach Gera https://t.co/smIOFhjQfe	true	neutral
RT @Snukieful: Unterwegs. In der Bahn riecht jemand nach wie ichs liebe :D	true	neutral
"@DB_Bahn Hilft mir das schon für ein akutes ""Ich will überweisen und finde das Original nicht!""-Problem? :-)"	true	neutral
@DB_Bahn Alles klar, mit dieser Auskunft ist mir schon einmal sehr geholfen. Vielen Dank und Ihnen noch einen schönen Tag! ;)	true	positive
RT @MrMulamaker: Ticketbuchung nicht möglich aber dann für's Schwarzfahren abkassieren @DB_Bahn #PPvsDB https://t.co/m83nCq13Au	true	negative
RT @Bahnhof201268: #S21 Am 11 Januar will die Bahn eine 10 ! cm dicke Bodenplatte für den Bahnhofstrog betonieren ... https://t.co/gyD6NxDx…	true	neutral
Liebe @DB_Bahn dickes Lob an die Zugbegleitung des IC 2370 nach Hamburg. Tolle und ausführliche Erklärung des Verspätungsgrundes.	true	neutral
.@FlixBus findet 120 Minuten Verspätung sind zu verkraften. Zum Glück habe ich für die Zukunft meine @DB_Bahn Card 50.	true	positive
@DB_Bahn der Zug von Frankfurt nach treysa RE15022 Abfahrt 17:52 ist so überfüllt das man immer stehen muss kann man den zug nicht erweitern	true	negative
Guten Morgen mit Drillisch, Volkswagen, Daimler, BMW, Lufthansa, Metro, Merck, Voestalpine, Syngenta http://t.co/1Tt899ssgg	false	neutral
"Kann ich bestätigen: ""Stiftung Warentest: Mobiles Internet in der Bahn funktioniert schlecht"" https://t.co/AbaCFJ8z2P"	true	negative
Die Bahn war mal wieder pünktlich...nicht	true	negative
Anstatt dass meine Eltern mich direkt an der Weser rauslassen, ne wir müssen erst zusammen ins Parkhaus & ich darf die Bahn nehmen.	true	neutral
18:38 Nazis in der S-Bahn. Die meisten werden wohl richtung Osten fahren. Aufpassen an den Bahnhöfen Ostkreuz, Alex & Lichtenberg. #BNF0705	true	negative
@DB_Bahn in Essen Kupferdreh ist das vordere der beiden Geländer Treppenaufgang defekt (wackelig) http://t.co/wvYIkqBUbU	true	negative
@DB_Bahn Vielen Dank und schönes Wochenende!	true	neutral
Deutsche Bahn will einen #Werkstudent #(w/m) Elektrotechnik in #Cologne, bewirb dich! #jobs #stelle http://t.co/7REWgRZ68A	false	neutral
"""Immerhin kommen wir unserem Ziel etwas näher."" Höhöhöhöhö. :> #Bahn"	true	neutral
Kunden finden Preise bei der Bahn unübersichtlich (tagesspiegel.de) https://t.co/3BBmjmtydn https://t.co/LNTTkojlWl	true	negative
@DasEgo_ @Geextah_x_Slax wir sind noch in der Bahn! :3 Freut mich, dass ihr angekommen seid!	true	neutral
@manuelgerres Wichtig: Die Bahn darf sich auch nicht verfahren!	true	neutral
RT @aqua666: Bei der Bahn ist das Buchungssystem off und ich fühle mich gerade wie bei der Arbeit. Haltet durch, liebe Bahnmitarbeiter, das…	true	negative
RT @verkehrsclub: Darum ja zu Fuss-und Radverkehr, zu Bahn und Bus. Und NEIN zur #Milchkuh-Initiative, die nur noch Autos will. https://t.c…	true	positive
Ohje, da erwartet mich ja bald was an Stress mit Bahn comfort... https://t.co/FzLToeZxQS	true	negative
"RT @Cision_DE: Bahn-Kommunikationschef Schumacher im aktuellen @prreport_de: ""#Journalismus ist für junge Leute nicht attraktiv"" | https://…"	true	neutral
@DB_Info #Bremen DB Mitarbeiter Hr. Borchers weiss nicht daß falsche DB-Computeransage von Menschen bedient bzw. korrigiert werden kann.	true	negative
Aufgrund einer Weichenstörung kommt es auf der Strecke von Düsseldorf Hbf	true	negative
Dank Verwirrung mit der Berliner S- Bahn nun gleich mit 10 Min Verspätung auf der Messe...	true	negative
"Die Bahn trollt uns doch: Bahnstreik ist beendet 8""D"	true	positive
Dank zuverlässiger Verspätung der #Bahn mit dem Kollegen starten wir dann mal mit deutlicher Verspätung ins #Stube112Küstenwochenende :-/	true	negative
"Hahahahaa, das klappt ja wie geschmiert. Freitag Fernbus fahren, heute schon ""Autokredit-Wochen""-Wucherpreis-Werbung von $Bank im Postfach."	false	neutral
Thank you for choosing Deutsche Bahn. Thank you for choosing halbe Stunde Verspätung bevor überhaupt losgefahren.	true	negative
RT @BahnAnsagen: Manchmal läuft's aber auch so gar nicht... (via @Konni) #Bahn #Automat http://t.co/Cp1oOfoTv0	true	negative
Auf weitere 20 Minuten Verspätung. @SBahnBerlin	true	negative
RT @hope_no1: @airjibeer @vielosov @bandee_de @RegierungBW wird 'ne Überraschung :7 #s21 # Bahn http://t.co/dqGbEFBEKO	true	neutral
Bahn kommt in Wuppertal nicht auf ihre Zuganzeige am Gleis klar und ich sitze im Zug nach Hamburg. Gleich dann umsteigen in Hagen.	true	negative
RT @Matsuoka_Len: Und weil ich meinen Bus aufgrund verspäteter Bahn nicht bekomme und der nächste erst in 30min kommt, darf ich mit der sch…	true	negative
Ich hasse meine biolehrerin auch gar nicht dafür das sie immer später Schluss macht, und ich deswegen immer n Sprint zur bahn hinlegen muss.	true	neutral
Noch schlimmer als Cover-Songs mit Gitarre am Langerfeuer sind sie in der S-Bahn. Bei rush hour. Am Freitag. #hate #berlin	true	negative
Begegnung zwischen GAF und S- Bahn Rhein-Ruhr 422 080 als S9 auf dem Weg zu #bahnbilderde http://t.co/y5hoN7ZncP http://t.co/SOTNqCUv3u	true	neutral
"""...sondern weil der Zug gleich abfährt"" Danke @DB_Bahn für die tollen Zugdurchsagen :)"	true	positive
@hochbahn: Wieso fehlt Hbf, Fahrstuhl U2 Richtung … das Schild in welche Richtung die Bahn unten fährt? Die andere Richtung hat eines.	true	negative
RT @Christ0pheri: Ist das als Aufforderung zum e-Bike tunen gemeint? // @DB_Bahn https://t.co/TvqMrsmn7X	true	neutral
@DB_Bahn also kann ich ohne Probleme am Anreise und Abreisetag mich von Neuss nach Düsseldorf bewegen?	true	neutral
Probleme bei der S-Bahn: Lokführer fehlen, Züge fahren nicht http://t.co/1zGbasFQ8d #DieNachrichten #sueddeutsche	true	negative
@DB_Bahn Ich frage wegen Strecke Radolfzell-Konstanz.	true	neutral
Betreiberwechsel perfekt: DB Regio kommt http://t.co/l1I8IonD8G	true	neutral
@elois_21 Nächste Verbindung ist IC 2004 um 17.40 Uhr (verspätete Ankunftszeit) ,Gleis 12, von Münster nach Meppen. /ar	true	negative
RT @DB_Bahn: @DerCraccer Happy Birthday!!! Alles Gute und sorry, für die Verspätung. Hätten wir das bloß vorher gewusst. ;-) /je	true	neutral
@DB_Bahn Alles klar, der Anschlusszug ist auch verspätet, das Problem hat sich also von selbst gelöst	true	negative
@samiraTa1 Ich glaube so fast keiner @DB_Bahn	true	neutral
Wenn sich alte Männer in der Sbahn zu dir aufn 4er setzen, obwohl die halbe Bahn leer ist.. bin ich kein Fan von! #SbahnTweet	true	negative
#Job #Stellenangebot https://t.co/5XSg8xvooj - Deutsche Bahn AG: Bauleiter - Qualifizierung zum Bauüberwacher (w/m)	false	neutral
Wie meine Bahn einfach 4 Minuten zu früh gekommen ist.	true	positive
Deutsche Bahn: Kostenfreie Filme im ICE http://t.co/QYtNnRg5YY via @mobiFlip # DB	true	positive
Wenn es in der Bahn schlimmer riecht als meine Sporttasche.	true	negative
@DB_Bahn dennoch Danke....	true	neutral
RT @alstertales: Ich bin bereits in der Bahn und möchte vor allem meinen Eltern und der fantastischen Crew danken, insbesondere Herbert, de…	true	neutral
Meine Bahn fällt einfach aus. DANKE WELT. DANKE FÜR NICHTS.	true	negative
@DB_Bahn na dann die um 17:33. Komisch. Wurde anders angesagt & an der Tafel angezeigt. Hat vllt ein Teil bereits in Neckarelz geendet?	true	negative
@DB_Bahn Korregiere: EC 112 macht ärger. Wurden auf ICE 710 verwiesen.	true	negative
E-Mail @DB_Bahn: Danke für Bestellung BahnCard Kreditkarte. Ich habe nix bestellt. Mitarbeiterin Hotline findet das nicht seltsam. ¯\_(ツ)_/¯	true	neutral
@DB_Bahn beantwortet die nicht Frage. wo bekomme ich für die RE/IC-Verbindung Preisauskunft? Kann ich dafür meine Bahn.Bonus-Punkte nutzen?	true	negative
@Kappes1966 jo und die Bahn braucht 40 min statt 20	true	negative
Wieder mal dicker Stau in Richtung Bad Vilbel von Niederdorfelden an. Zum Glück fahre ich mit der Bahn :-)	true	neutral
@cuffedCatling @endhaltestelle_ Ja, in letzter Zeit scheint sich @DB_Bahn im Fettnäpfchenhopping zu üben ...	true	negative
"RT @BahnAnsagen: ""Hallo zusammen, ich freue mich auf Ihre Fahrkarten!"" (@zeemzee) #Bahn #Ansage"	true	neutral
Laut Deutsche #Bahn sechs Löcher im Zugfunk-Netz in Schleswig-Holstein. Dort keine Notrufe an Lokführer möglich #db https://t.co/ShOJFMvMXk	true	negative
@LeoRanke Das hat er dem Fahrgastbefrager der Deutschen Bahn als Anlaß der Reise mitgeteilt. :)	true	neutral
Die @db_bahn hat echt den Arsch auf. Ein RE1 der sonst mit 5 Doppelstock Wagen fährt und rappel voll ist wird mit 4 S-Bahn Wagen bedient.	true	negative
Ich hab die Bahn verpasst. ;-;	true	neutral
RT @NDRnds: @DB_Bahn hat die Sperrung der #ICE-Strecke Hannover-Kassel Ende April offiziell bestätigt: https://t.co/w4YE6USaVn	true	negative
"@LauraReinkens lustig, wie die @DB_Bahn ""schon wieder"" schreibt."	true	neutral
Alternativen zum Fernverkehr von @DB_Bahn? Könnte was werden! Wer macht mit? - Croudfunding jetzt: https://t.co/6OjFHkmtKk	true	neutral
Fiesch: Armon Cantieni übernimmt Bahn-Direktorium - Der Verwaltungsrat der Luftseilbahnen https://t.co/cu2N883oVT https://t.co/aUFqQR7pRu	false	neutral
@DB_Bahn danke für die geduldigen Erklärungsansätze. Schönes Wochenende!	true	negative
@_Matsoli_Der_ @DB_Bahn als Student geht es mir da ähnlich	true	neutral
@Stadt_Eltville wenn ich mal frech bin unser Bahnhof entwickelt sich als mehr zum Schandfleck @DB_Bahn	true	negative
Weil ich nicht mit den Bussen ohne Klima von LB nach Stammheim möchte, fahr ich jetzt mit S Bahn über den Hbf und Stadtbahn nachhause. #hot	true	neutral
Feierabend und die Bahn fährt nich wegen Stromausfall ;( Klasse - das läuft	true	negative
Na toll, in der RE ist es unerträglich. Erfurter Bahn war so schön kühl.	true	negative
@DB_Bahn RE17617 ist jetzt schon bei 45 Minuten Verspätung....	true	negative
So viele SGEler in der Bahn	true	neutral
@DerTraver ja ich muss ja auch nur 1 jahr mit bus und bahn fahren :D .. zun glück :D	true	neutral
Ach hier sind die ganzen Doppelstockwagen aus den 90ern geblieben. Riecht historisch nach WC. @DB_Bahn @Bombardier http://t.co/XUWhgD3qTh	true	negative
@DB_Bahn Na dann, wenn es auf eurem Backlog ist, dann bin ich ja zufrieden :D Schönes Wochenende	true	neutral
@KuttnerSarah @DB_Bahn Ja, da wird Service großgeschrieben!	true	neutral
Schlimm, wie die Flüchtlinge in der Bahn den Alten die Stehplätze wegnehmen! Manche stehen sogar extra auf und zwingen die Alten, zu sitzen!	true	neutral
Als einziger in der 1. Klasse in der S-Bahn. �	true	positive
Die Bahn kommt wieder - Derwesten.de: FAZ - Frankfurter Allgemeine ZeitungDie Bahn kommt wiederD... http://t.co/pNmTXHZBAx Business News	true	neutral
Wohnmobiltransport mit dem Sylt Shuttle: Bahn prüft Sicherheitsnetze: http://t.co/jpm83GqqKy	true	neutral
